ID_Perfil,Dist_km,Lon,Lat,FreeAir_mGal
1,-22,-102.50116970594146,16.956236070202756,-46.2337824558289
1,-20,-102.49250424917807,16.972263735614995,-46.945685185246646
1,-18,-102.48383864397228,16.988291675586918,-47.85788034573469
1,-16,-102.4751728901932,17.004319890360602,-49.496870661532576
1,-14,-102.46650698771,17.020348380178074,-52.5748257841492
1,-12,-102.45784093639189,17.036377145281232,-55.65883421781102
1,-10,-102.44917473610803,17.05240618591205,-58.74889631837743
1,-8,-102.44050838672769,17.068435502312376,-61.84501244205009
1,-6,-102.43184188812005,17.084465094724123,-64.95987635856338
1,-4,-102.4231752401544,17.10049496338909,-68.20558659460451
1,-2,-102.4145084427,17.116525108549062,-71.36480051954902
1,0,-102.40584149562613,17.13255553044583,-74.29904116114474
1,2,-102.39717019300235,17.14859400838612,-76.98348555691403
1,4,-102.38849874533886,17.16463275459246,-79.41663458578844
1,6,-102.37982715250372,17.180671769308905,-79.49389416757114
1,8,-102.37115541436494,17.196711052779587,-79.1098182653224
1,10,-102.36248353079056,17.21275060524855,-78.57651659436401
1,12,-102.35381150164861,17.228790426959907,-77.89398163546751
1,14,-102.34513932680721,17.244830518157574,-77.06220586020476
1,16,-102.33646700613448,17.260870879085495,-75.02577837584647
1,18,-102.32779453949851,17.27691150998764,-73.0546938639366
1,20,-102.31912192676744,17.292952411107912,-71.46844809052648
1,22,-102.31044916780941,17.30899358269017,-69.9532947152975
1,24,-102.30177626249262,17.325035024978202,-68.50923731418553
1,26,-102.29310321068526,17.34107673821583,-67.75179912041155
1,28,-102.2844300122555,17.35711872264686,-67.64044866755944
1,30,-102.27575666707158,17.373160978515006,-67.48601723197187
1,32,-102.2670831750017,17.38920350606403,-67.28850262358952
1,34,-102.25840953591417,17.40524630553754,-67.04790264970023
1,36,-102.24973574967723,17.42128937717921,-66.46833801836988
1,38,-102.24106181615917,17.43733272123265,-64.8190358018952
1,40,-102.23238773522831,17.45337633794144,-63.133634893958586
1,42,-102.223713506753,17.469420227549072,-61.41213342912086
1,44,-102.21503913060153,17.485464390299157,-59.65452953970957
1,46,-102.20636460664227,17.501508826435142,-57.92810538506496
1,48,-102.19768993474361,17.517553536200467,-57.01441437487268
1,50,-102.18901511477394,17.53359851983856,-56.4314128532829
1,52,-102.18034014660167,17.54964377759281,-56.17911775359494
1,54,-102.17166503009521,17.56568930970659,-56.25754602946385
1,56,-102.16298976512304,17.58173511642318,-56.68213258883705
1,58,-102.15431435155361,17.597781197985903,-58.72088856516323
1,60,-102.14563878925541,17.613827554637968,-61.12355867918379
1,62,-102.13696307809693,17.62987418662266,-63.741773228744556
1,64,-102.12828721794669,17.645921094183116,-66.57554335150306
1,66,-102.11961120867322,17.66196827756254,-69.62488019838356
1,68,-102.11093505014509,17.678015737004014,-71.61846064508458
1,70,-102.10225874223083,17.694063472750695,-73.00263155531819
1,72,-102.09358228479907,17.710111485045587,-74.25248858028557
1,74,-102.0849056777184,17.726159774131734,-75.36802479085813
1,76,-102.07622892085743,17.74220834025214,-75.84472157126604
1,78,-102.06755201408484,17.75825718364973,-72.2009663471497
1,80,-102.05887495726924,17.774306304567496,-65.00458779957587
1,82,-102.05019775027934,17.790355703248284,-57.69778860642542
1,84,-102.04152039298384,17.806405379934937,-50.28056292798399
1,86,-102.03284288525141,17.822455334870376,-42.7529049177237
1,88,-102.02416522695083,17.838505568297307,-35.62839155575703
1,90,-102.0154874179508,17.85455608045858,-29.763998757767066
1,92,-102.00680945812013,17.87060687159682,-24.22844326244219
1,94,-101.99813134732759,17.886657941954795,-18.542338225268413
1,96,-101.98945308544197,17.90270929177516,-11.487461698795585
1,98,-101.9807746723321,17.91876092130052,-4.90057667975452
1,100,-101.97209610786682,17.93481283077351,0.8948471967871896
1,102,-101.96341739191499,17.95086502043665,6.288153243819936
1,104,-101.95473852434547,17.966917490532506,11.279320471402773
1,106,-101.94605950502718,17.98297024130354,15.868327864891317
